series_cn,quality_grade_cn,quality_grade_en,fabric_code,fabric_name_cn,fabric_name_en,composition_cn,composition_en,width_cn,width_en,weight_cn,weight_en,color_codes,price_adjustment_cn,bulk_price_rmb_per_kg,net_price_rmb_per_kg,net_price_rmb_per_meter,cutting_price_rmb_per_meter,quantification_m_per_kg,quantification_en,tube_kg,empty_allowance_kg,tube_plus_allowance_kg_per_roll,tube_allowance_status,reference_roll_weight_kg,reference_roll_weight_en,remarks_cn,remarks_en,default_bulk_price_rmb_per_kg,default_net_price_rmb_per_kg,default_net_price_rmb_per_meter
C+RC系列,一等品,First Grade,6312,优可丝罗纹,EcoSilk Rib,46.6%粘纤 46.6%棉 6.8%氨纶,46.6% Viscose 46.6% Cotton 6.8% Spandex,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,82#,+5元,74.8,74.8,27.2,32.6,2.75,2.75 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,,,,68.7,25.0
C+RC系列,合格品,Qualified Grade,6350,锦纶凉感罗纹,Nylon Cooling Rib,66%粘纤 28.3%锦纶 5.7%氨纶,66% Viscose 28.3% Nylon 5.7% Spandex,150CM±5CM,150 cm ± 5 cm,220±5%,220 gsm ± 5%,"25#,27#,29#",+2元,67.4,70.3,23.3,32.6,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,湿擦2级,湿擦2级,65.2,68.0,22.5
C+RC系列,合格品,Qualified Grade,6350,锦纶凉感罗纹,Nylon Cooling Rib,66%粘纤 28.3%锦纶 5.7%氨纶,66% Viscose 28.3% Nylon 5.7% Spandex,150CM±5CM,150 cm ± 5 cm,220±5%,220 gsm ± 5%,2#,+3元,68.5,71.4,23.6,32.6,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,湿擦2级/活性黑默认,湿擦2级/Reactive Black默认,65.2,68.0,22.5
C+RC系列,一等品,First Grade,6350,锦纶凉感罗纹,Nylon Cooling Rib,66%粘纤 28.3%锦纶 5.7%氨纶,66% Viscose 28.3% Nylon 5.7% Spandex,150CM±5CM,150 cm ± 5 cm,220±5%,220 gsm ± 5%,"25#,27#,29#",+2元,77.1,77.1,25.4,32.6,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,黑色等深色湿擦2级,黑色等深色湿擦2级,,74.8,24.7
C+RC系列,一等品,First Grade,6350,锦纶凉感罗纹,Nylon Cooling Rib,66%粘纤 28.3%锦纶 5.7%氨纶,66% Viscose 28.3% Nylon 5.7% Spandex,150CM±5CM,150 cm ± 5 cm,220±5%,220 gsm ± 5%,2#,+3元,78.3,78.3,25.9,32.6,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,黑色等深色湿擦2级/活性黑（2#）,黑色等深色湿擦2级/Reactive Black(2#),,74.8,24.7
C+RC系列,合格品,Qualified Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,1#,-2元,59.8,62.3,26.2,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,27.2
C+RC系列,合格品,Qualified Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"18#,21#,25#,39#,44#",+2元,64.1,66.8,28.0,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,27.2
C+RC系列,合格品,Qualified Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"2#,3#",+3元,65.2,68.0,28.6,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,62.0,64.6,27.2
C+RC系列,合格品,Qualified Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"30#,45#",+5元,67.4,70.3,29.6,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,27.2
C+RC系列,一等品,First Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,1#,-2元,69.1,69.1,29.0,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,30.0
C+RC系列,一等品,First Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"18#,21#,25#,39#,44#",+2元,73.7,73.7,31.0,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,30.0
C+RC系列,一等品,First Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"2#,3#",+3元,74.8,74.8,31.4,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,71.4,30.0
C+RC系列,一等品,First Grade,6506,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,300±5%,300 gsm ± 5%,"30#,45#",+5元,77.1,77.1,32.4,38.0,2.38,2.38 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,30.0
C+RC系列,合格品,Qualified Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,1#,-2元,59.8,62.3,22.6,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,23.5
C+RC系列,合格品,Qualified Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"18#,21#,25#,39#,44#",+2元,64.1,66.8,24.3,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,23.5
C+RC系列,合格品,Qualified Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"2#,3#",+3元,65.2,68.0,24.8,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,62.0,64.6,23.5
C+RC系列,合格品,Qualified Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤46.8%棉6.4%氨/其他:46.6%粘纤46.6%棉6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"30#,45#",+5元,67.4,70.3,25.5,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,23.5
C+RC系列,一等品,First Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,1#,-2元,69.1,69.1,25.1,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,26.0
C+RC系列,一等品,First Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"18#,21#,25#,39#,44#",+2元,73.7,73.7,26.8,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,26.0
C+RC系列,一等品,First Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"2#,3#",+3元,74.8,74.8,27.2,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,71.4,26.0
C+RC系列,一等品,First Grade,6508,优可丝竹节,EcoSilk Slub Jersey,45:46.8%粘纤 46.8%棉 6.4%氨/其他:46.6%粘纤 46.6%棉 6.8%氨,45:46.8% Viscose 46.8% Cotton 6.4%氨 / 其他:46.6% Viscose 46.6% Cotton 6.8%氨,140CM±5CM,140 cm ± 5 cm,260±5%,260 gsm ± 5%,"30#,45#",+5元,77.1,77.1,28.0,32.6,2.75,2.75 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,26.0
C+RC系列,合格品,Qualified Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,1#,-2元,59.8,62.3,19.1,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,19.9
C+RC系列,合格品,Qualified Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,"18#,21#,39#",+2元,64.1,66.8,20.5,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,19.9
C+RC系列,合格品,Qualified Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#",+3元,65.2,68.0,21.0,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,62.0,64.6,19.9
C+RC系列,合格品,Qualified Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,30#,+5元,67.4,70.3,21.6,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,62.0,64.6,19.9
C+RC系列,一等品,First Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,1#,-2元,69.1,69.1,21.3,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,22.0
C+RC系列,一等品,First Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,"18#,21#,39#",+2元,73.7,73.7,22.7,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,22.0
C+RC系列,一等品,First Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#",+3元,74.8,74.8,23.0,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,71.4,22.0
C+RC系列,一等品,First Grade,6529,优可丝竹节,EcoSilk Slub Jersey,46.8%粘纤 46.8%棉 6.4%氨纶,46.8% Viscose 46.8% Cotton 6.4% Spandex,140CM±5CM,140 cm ± 5 cm,220±5%,220 gsm ± 5%,30#,+5元,77.1,77.1,23.7,32.6,3.25,3.25 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,71.4,22.0
C+RC系列,合格品,Qualified Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,1#,-2元,54.3,56.6,22.4,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,23.3
C+RC系列,合格品,Qualified Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#,43#,48#,52#,53#",+2元,58.7,61.2,24.2,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,23.3
C+RC系列,合格品,Qualified Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,59.8,62.3,24.6,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,56.5,58.9,23.3
C+RC系列,合格品,Qualified Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,5#,+8元,65.2,68.0,26.8,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,23.3
C+RC系列,一等品,First Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,1#,-2元,63.5,63.5,25.1,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,26.0
C+RC系列,一等品,First Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#,43#,48#,52#,53#",+2元,68.0,68.0,26.8,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,26.0
C+RC系列,一等品,First Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,69.1,69.1,27.3,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,65.8,26.0
C+RC系列,一等品,First Grade,6553,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,240±5%,240 gsm ± 5%,5#,+8元,74.8,74.8,29.6,32.6,2.53,2.53 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,26.0
C+RC系列,合格品,Qualified Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,1#,-2元,54.3,56.6,25.3,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.3
C+RC系列,合格品,Qualified Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#,43#,48#,52#,53#",+2元,58.7,61.2,27.3,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.3
C+RC系列,合格品,Qualified Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,59.8,62.3,27.8,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,56.5,58.9,26.3
C+RC系列,合格品,Qualified Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,41#,+5元,62.0,64.6,28.8,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.3
C+RC系列,合格品,Qualified Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,5#,+8元,65.2,68.0,30.3,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.3
C+RC系列,合格品,Qualified Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,1#,-2元,57.6,60.1,24.9,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,59.8,62.3,25.8
C+RC系列,合格品,Qualified Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#",+2元,62.0,64.6,26.6,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,59.8,62.3,25.8
C+RC系列,合格品,Qualified Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,63.0,65.8,27.2,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,59.8,62.3,25.8
C+RC系列,合格品,Qualified Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,5#,+8元,68.5,71.4,29.5,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,59.8,62.3,25.8
C+RC系列,一等品,First Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,1#,-2元,63.5,63.5,28.4,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,29.3
C+RC系列,一等品,First Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#,43#,48#,52#,53#",+2元,68.0,68.0,30.3,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,29.3
C+RC系列,一等品,First Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,69.1,69.1,30.9,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,65.8,29.3
C+RC系列,一等品,First Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,41#,+5元,71.4,71.4,31.8,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,29.3
C+RC系列,一等品,First Grade,6555,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,270±5%,270 gsm ± 5%,5#,+8元,74.8,74.8,33.4,38.0,2.24,2.24 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,65.8,29.3
C+RC系列,一等品,First Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,1#,-2元,66.8,66.8,27.6,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,69.1,28.6
C+RC系列,一等品,First Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#",+2元,71.4,71.4,29.5,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,69.1,28.6
C+RC系列,一等品,First Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,72.5,72.5,30.0,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,69.1,28.6
C+RC系列,一等品,First Grade,6555A,清氧棉,Fresh Oxygen Cotton,96.5%棉 3.5%氨纶,96.5% Cotton 3.5% Spandex,165CM±5CM,165 cm ± 5 cm,250±5%,250 gsm ± 5%,5#,+8元,78.3,78.3,32.4,38.0,2.42,2.42 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,,,,69.1,28.6
C+RC系列,合格品,Qualified Grade,6559,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,1#,-2元,54.3,56.6,25.8,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.7
C+RC系列,合格品,Qualified Grade,6559,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,"23#,26#,27#,28#,29#,30#,32#,43#,48#,52#,53#",+2元,58.7,61.2,27.8,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.7
C+RC系列,合格品,Qualified Grade,6559,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,"2#,3#,4#,20#,33#",+3元,59.8,62.3,28.3,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑默认,Reactive Black默认,56.5,58.9,26.7
C+RC系列,合格品,Qualified Grade,6559,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,41#,+5元,62.0,64.6,29.3,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.7
C+RC系列,合格品,Qualified Grade,6559,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,5#,+8元,65.2,68.0,31.0,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,56.5,58.9,26.7
C+RC系列,合格品,Qualified Grade,6559A,塔夫新棉,Taff New Cotton,93.4%棉 6.6%氨纶,93.4% Cotton 6.6% Spandex,175CM±5CM,175 cm ± 5 cm,260±5%,260 gsm ± 5%,1#,-2元,57.6,60.1,27.3,38.0,2.2,2.2 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,59.8,62.3,28.3
